District Name,Taluk Name,Market Name,Address,Telephone,Commodity,Year,Month,Arrival,Unit
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Blackgram,2012,Jun,120,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Bull  ,2012,Jun,43,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Cotton,2012,Jun,64,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Cow  ,2012,Jun,66,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Cowpea,2012,Jun,187,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Greengram,2012,Jun,692,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Lint ,2012,Jun,266,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Maize,2012,Jun,4822,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Ox  ,2012,Jun,28,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Paddy,2012,Jun,2888,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,She Baffalo  ,2012,Jun,53,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Sheep  ,2012,Jun,18,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Soyabeen,2012,Jun,1773,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Bull  ,2012,Jul,29,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Cashewnut,2012,Jul,81,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Cotton,2012,Jul,255,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Cow  ,2012,Jul,127,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Greengram,2012,Jul,181,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,He Baffalo  ,2012,Jul,31,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Jowar,2012,Jul,6,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Maize,2012,Jul,1886,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Ox  ,2012,Jul,24,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Paddy,2012,Jul,14017,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Same/Savi,2012,Jul,498,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,She Baffalo  ,2012,Jul,109,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,She Goat  ,2012,Jul,10,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Sheep  ,2012,Jul,10,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Soyabeen,2012,Jul,1804,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Bull  ,2012,Aug,14,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Cow  ,2012,Aug,43,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Greengram,2012,Aug,128,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,He Baffalo  ,2012,Aug,127,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Horse Gram,2012,Aug,30,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Ox  ,2012,Aug,8,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Paddy,2012,Aug,4300,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,She Baffalo  ,2012,Aug,204,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,She Goat  ,2012,Aug,23,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Sheep  ,2012,Aug,8,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Soyabeen,2012,Aug,673,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Blackgram,2012,Sep,113,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Bull  ,2012,Sep,116,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Cashewnut,2012,Sep,81,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Cotton,2012,Sep,202,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Cow  ,2012,Sep,113,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,He Baffalo  ,2012,Sep,58,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Ox  ,2012,Sep,204,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Paddy,2012,Sep,2681,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,She Baffalo  ,2012,Sep,216,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,She Goat  ,2012,Sep,228,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Soyabeen,2012,Sep,487,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Bull  ,2012,Oct,355,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Cotton,2012,Oct,100,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Cow  ,2012,Oct,215,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Cowpea,2012,Oct,270,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,He Baffalo  ,2012,Oct,93,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Jowar,2012,Oct,160,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Maize,2012,Oct,2773,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Ox  ,2012,Oct,418,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Paddy,2012,Oct,854,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Same/Savi,2012,Oct,5454,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,She Baffalo  ,2012,Oct,224,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,She Goat  ,2012,Oct,31,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Soyabeen,2012,Oct,1441,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Alasande Gram,2012,Nov,130,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Bull  ,2012,Nov,84,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Cotton,2012,Nov,907,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Cow  ,2012,Nov,55,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,He Baffalo  ,2012,Nov,22,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Maize,2012,Nov,23308,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Ox  ,2012,Nov,57,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Paddy,2012,Nov,1236,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Rice,2012,Nov,348,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Same/Savi,2012,Nov,694,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,She Baffalo  ,2012,Nov,107,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,She Goat  ,2012,Nov,11,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Sheep  ,2012,Nov,3,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Soyabeen,2012,Nov,2347,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Bengalgram,2012,Dec,10,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Bull  ,2012,Dec,60,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Cotton,2012,Dec,7452,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Cow  ,2012,Dec,27,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Cowpea,2012,Dec,110,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Greengram,2012,Dec,144,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,He Baffalo  ,2012,Dec,7,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Horse Gram,2012,Dec,20,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Maize,2012,Dec,35726,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Ox  ,2012,Dec,25,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Paddy,2012,Dec,3525,Quintal   
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,She Baffalo  ,2012,Dec,40,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,She Goat  ,2012,Dec,33,Numbers 
Dharwad,Kalghatgi,KALGHATGI,SECRETERY APMC KALGHATGI  581204,8370284536,Soyabeen,2012,Dec,2644,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Cotton,2012,Jan,3312,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Dry Chillies,2012,Jan,108,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Groundnut,2012,Jan,88,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Lint ,2012,Jan,132,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Maize,2012,Jan,558,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Soyabeen,2012,Jan,1268,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Sunflower,2012,Jan,22,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Cotton,2012,Feb,2553,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Dry Chillies,2012,Feb,14,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Maize,2012,Feb,3804,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Soyabeen,2012,Feb,1126,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Sunflower,2012,Feb,10,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Cotton,2012,Mar,526,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Cotton Seed,2012,Mar,45,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Lint ,2012,Mar,206,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Maize,2012,Mar,1149,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Safflower,2012,Mar,333,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Soyabeen,2012,Mar,1942,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Sunflower,2012,Mar,4,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Cotton,2012,Apr,581,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Jowar,2012,Apr,24,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Maize,2012,Apr,606,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Rice,2012,Apr,15,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Safflower,2012,Apr,369,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Soyabeen,2012,Apr,2225,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Sunflower,2012,Apr,33,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Cotton,2012,May,762,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Dry Chillies,2012,May,4,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Jowar,2012,May,20,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Lint ,2012,May,158,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Rice,2012,May,26,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Safflower,2012,May,189,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Soyabeen,2012,May,1146,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Sunflower,2012,May,25,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Cotton,2012,Jun,737,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Jowar,2012,Jun,42,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Lint ,2012,Jun,178,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Maize,2012,Jun,25,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Rice,2012,Jun,9,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Safflower,2012,Jun,26,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Cotton,2012,Jul,121,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Jowar,2012,Jul,13,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Lint ,2012,Jul,145,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Rice,2012,Jul,6,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Bengalgram,2012,Aug,317,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Jowar,2012,Aug,12,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Lint ,2012,Aug,1016,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Maize,2012,Aug,110,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Dry Chillies,2012,Sep,293,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Jowar,2012,Sep,14,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Rice,2012,Sep,2,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Cotton,2012,Oct,1520,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Dry Chillies,2012,Oct,102,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Groundnut,2012,Oct,476,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Jowar,2012,Oct,12,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Rice,2012,Oct,1,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Cotton,2012,Nov,73,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Groundnut,2012,Nov,1726,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Maize,2012,Nov,679,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Rice,2012,Nov,2,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Soyabeen,2012,Nov,240,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Cotton,2012,Dec,845,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Groundnut,2012,Dec,235,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Maize,2012,Dec,4935,Quintal   
Dharwad,Kundgol,KUNDGOL,A.P.M.C.KUNDGOL  DIST DHARWAD,8304290228,Soyabeen,2012,Dec,582,Quintal   
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",8380222727,Bull  ,2012,Jan,4,Numbers 
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",8380222727,Cotton,2012,Jan,6596,Quintal   
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",8380222727,Cow  ,2012,Jan,8,Numbers 
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",8380222727,Dry Chillies,2012,Jan,1076,Quintal   
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",8380222727,Lint ,2012,Jan,592,Quintal   
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",8380222727,Maize,2012,Jan,18228,Quintal   
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",8380222727,Ox  ,2012,Jan,143,Numbers 
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",8380222727,Ram  ,2012,Jan,50,Numbers 
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",8380222727,She Baffalo  ,2012,Jan,9,Numbers 
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",8380222727,Sheep  ,2012,Jan,190,Numbers 
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",8380222727,Wheat,2012,Jan,165,Quintal   
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",8380222727,Bull  ,2012,Feb,18,Numbers 
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",8380222727,Cotton,2012,Feb,9566,Quintal   
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",8380222727,Cow  ,2012,Feb,36,Numbers 
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",8380222727,Dry Chillies,2012,Feb,445,Quintal   
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",8380222727,Jaggery,2012,Feb,10,Quintal   
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",8380222727,Lint ,2012,Feb,865,Quintal   
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",8380222727,Maize,2012,Feb,10358,Quintal   
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",8380222727,Ox  ,2012,Feb,136,Numbers 
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",8380222727,Ram  ,2012,Feb,50,Numbers 
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",8380222727,She Baffalo  ,2012,Feb,64,Numbers 
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",8380222727,She Goat  ,2012,Feb,16,Numbers 
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",8380222727,Sheep  ,2012,Feb,270,Numbers 
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",8380222727,Sunflower,2012,Feb,292,Quintal   
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",8380222727,Alasande Gram,2012,Mar,320,Quintal   
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",8380222727,Bengalgram,2012,Mar,2151,Quintal   
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",8380222727,Bull  ,2012,Mar,9,Numbers 
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",8380222727,Cotton,2012,Mar,15024,Quintal   
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",8380222727,Cotton Seed,2012,Mar,264,Quintal   
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",8380222727,Cow  ,2012,Mar,25,Numbers 
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",8380222727,Jowar,2012,Mar,10,Quintal   
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",8380222727,Lint ,2012,Mar,1734,Quintal   
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",8380222727,Maize,2012,Mar,34499,Quintal   
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",8380222727,Ox  ,2012,Mar,73,Numbers 
